Date,Strategy,Campaign,Strategy Type,Seller,Impressions,Clicks, Spend,Sales,Quotes,
2-6-2015,Gumtree,Prospecting,Context,MediaShakers - Mobile,10,0,$0.00 ,2,4,
2-6-2015,Gumtree,Prospecting,Context,MonPar B.V.,1,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,AD2ONE LTD,57,0,$0.10 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,Metric Science,1,0,$0.00 ,0,1,
2-6-2015,Gumtree,Prospecting,Context,Xaxis - US Marketplace,1,0,$0.00 ,0,1,
2-6-2015,Gumtree,Prospecting,Context,Adhub Limited,3,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,Premio,1,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,The Blogger Network,8,0,$0.01 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,Kyston,185,0,$0.06 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,Crazy4Media Online Ltd.,8,0,$0.01 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,S&W Ltd.,2,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,Adshoard Premium,2,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,33Across Real Display,1,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,Wilcom LLC,1,0,$0.00 ,0,0,
2-6-2015,Gumtree,Prospecting,Context,152 Media Select,3,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,PubMatic,24,0,$0.04 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Google AdExchange,31376,5,$41.15 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,LinkedIn Corporation,2,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Technorati Media,7,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,MetaNetwork,6,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Ybrant Digital,9,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,D'Arriens,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,OpenX,38049,6,$59.25 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Rubicon,13325,2,$19.67 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Unanimis Consulting Limited,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,AdExtent,21,0,$0.03 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Hi-Media,2,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Yellowhammer Media Group Inc.,20,0,$0.04 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Admetrics Media Ltd,11,0,$0.02 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,OnScroll Limited,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Switch Concepts Limited,98,0,$0.15 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,AOL Marketplace,32,0,$0.04 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,"PulsePoint, Inc.",73,0,$0.11 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Improve Digital,19,0,$0.02 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,bRealTime (select),1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Sovrn,5,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Social Game Media LLC,6,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Adtegrity,4,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,AdConductor,5,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Admeta AB,3,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Digital Throttle,4,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Gourmet Ads Pty Limited,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,District M,9,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Adperium BV - Performance,2,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Cyber C.S.G Group Soft Ltd,3,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Dakine Media LLC,15,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,WEB3 LTD,13,0,$0.02 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Schibsted Classifieds,6,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,"Green Light Media, Inc",31,0,$0.04 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,AdMetrics Media Ltd Premium Exchange,7,0,$0.01 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,24/7 Media France,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Vibrant Media Inc.,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,MediaShakers - Mobile,3,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Brightcom Media,2,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,AD2ONE LTD,39,0,$0.07 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Metric Science,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,"AnyClip Media, Ltd.",1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Adhub Limited,4,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,The Blogger Network,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Kyston,110,0,$0.03 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Crazy4Media Online Ltd.,1,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Adshoard Premium,2,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,152 Media Select,2,0,$0.00 ,0,0,
3-6-2015,Gumtree,Prospecting,Context,Kickads SRL,5,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,PubMatic,32,0,$0.04 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Google AdExchange,47494,4,$50.47 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,LinkedIn Corporation,11,0,$0.02 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Technorati Media,10,0,$0.02 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,MetaNetwork,12,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Ybrant Digital,38,0,$0.05 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,OpenX,66441,18,$82.91 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Rubicon,23131,3,$26.40 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Unanimis Consulting Limited,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,TLV Media Online Ltd,7,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,AdExtent,23,0,$0.03 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Hi-Media,4,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Yellowhammer Media Group Inc.,55,0,$0.08 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Admetrics Media Ltd,37,0,$0.05 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Switch Concepts Limited,159,0,$0.20 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,AOL Marketplace,39,0,$0.05 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,"PulsePoint, Inc.",118,0,$0.13 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Improve Digital,11,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,bRealTime (select),2,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Sovrn,6,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,The Edge Initiative,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Social Game Media LLC,2,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Adtegrity,6,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,AdConductor,5,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Admeta AB,3,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Orbit Interactive,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,UnderDog Media,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,PLYMedia,2,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Digital Throttle,6,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Adversal.com,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Gourmet Ads Pty Limited,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,District M,10,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Adperium BV - Performance,6,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Vexigo Ltd,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Cyber C.S.G Group Soft Ltd,4,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Dakine Media LLC,38,2,$0.04 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Waypoint Media,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,WEB3 LTD,22,0,$0.03 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Schibsted Classifieds,11,0,$0.02 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,D'Arriens Mobile,2,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,"Green Light Media, Inc",24,0,$0.03 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,AdMetrics Media Ltd Premium Exchange,8,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Batanga Media Exchange,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Woven Digital LLC,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Vibrant Media Inc.,2,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,MediaShakers - Mobile,14,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Meridian Tech Pte Ltd,13,0,$0.02 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Brightcom Media,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,AD2ONE LTD,53,0,$0.08 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Metric Science,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,"AnyClip Media, Ltd.",1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Adhub Limited,5,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Semilo B.V.,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Brandmatic,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,The Blogger Network,5,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Yamaka Media Group Ltd,12,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Kyston,212,0,$0.06 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Crazy4Media Online Ltd.,2,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,S&W Ltd.,14,0,$0.02 ,0,1,
4-6-2015,Gumtree,Prospecting,Context,Traffiq Exchange Performance,3,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Medialysiz Solutions Private Limited,4,0,$0.01 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Wilcom LLC,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,152 Media Select,1,0,$0.00 ,0,0,
4-6-2015,Gumtree,Prospecting,Context,Kickads SRL,1,0,$0.00 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,PubMatic,38,0,$0.05 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,Google AdExchange,50012,6,$57.30 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,LinkedIn Corporation,10,0,$0.02 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,Technorati Media,9,0,$0.01 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,MetaNetwork,8,0,$0.01 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,Ybrant Digital,62,0,$0.08 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,OpenX,53951,9,$69.25 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,Digitize,1,0,$0.00 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,Rubicon,26022,2,$31.76 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,TLV Media Online Ltd,15,0,$0.02 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,AdExtent,34,0,$0.04 ,0,0,
5-6-2015,Gumtree,Prospecting,Context,Hi-Media,3,0,$0.00 ,0,0,
